UUID	Linked_Image_URL	Linked_Image_Thumbnail_URL
CCA7CE66444F425DB09617BFA6672840	https://collections.smvk.se/carlotta-em/web/image/zoom/1558703/1021.I.a.0023.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/1558704/thumbnail.jpg
42F05FB2A2994DCDBB08132CA773C045	https://collections.smvk.se/carlotta-em/web/image/zoom/1575666/1021.II.0087.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/1575667/thumbnail.jpg
CD9FE9A1A1084492AC9137F0BE964677	https://collections.smvk.se/carlotta-em/web/image/zoom/1558703/1024.1a.0023.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/1558704/thumbnail.jpg
E0651975E80240388C5AB60C57B26628	https://collections.smvk.se/carlotta-em/web/image/zoom/2061709/1024.1b.0070.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2061710/thumbnail.jpg
0F341C5608E14B54962AB15DA0EACEB8	https://collections.smvk.se/carlotta-em/web/image/zoom/2061720/1024.1b.0070.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2061721/thumbnail.jpg
8BC789D5CA4D4860A36FD71DBD2810E4	https://collections.smvk.se/carlotta-em/web/image/zoom/1575666/1025.0087.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/1575667/thumbnail.jpg
4C9D9C7866824144A45A1E1E2902DC7B	https://collections.smvk.se/carlotta-em/web/image/zoom/2066650/1034.0003.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066651/thumbnail.jpg
7BD29BF660564834B61F45B2F866BE71	https://collections.smvk.se/carlotta-em/web/image/zoom/2066658/1034.0005.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066659/thumbnail.jpg
375A8675DE7347EF83C4B980C078A442	https://collections.smvk.se/carlotta-em/web/image/zoom/2066658/1034.0005.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066659/thumbnail.jpg
45FF58CA2ED6406BA5B7E6C7B4FCFF7E	https://collections.smvk.se/carlotta-em/web/image/zoom/2066662/1034.0006.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066663/thumbnail.jpg
27B7759FEE5E4D91B36524A874F36BD5	https://collections.smvk.se/carlotta-em/web/image/zoom/2066666/1034.0007.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066667/thumbnail.jpg
68E476E635BB4158B70D62363856C452	https://collections.smvk.se/carlotta-em/web/image/zoom/2066670/1034.0008.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066671/thumbnail.jpg
0D423D442BE1496298906FEFCBA88656	https://collections.smvk.se/carlotta-em/web/image/zoom/2066691/1034.0011.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066692/thumbnail.jpg
056D79B03E394F3889F5D1145A5E16A2	https://collections.smvk.se/carlotta-em/web/image/zoom/2066699/1034.0013.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066700/thumbnail.jpg
69C531F6B108472F83CFA99E7057664F	https://collections.smvk.se/carlotta-em/web/image/zoom/2066707/1034.0016.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066708/thumbnail.jpg
ACAC0FF42C154FC29EBC57E29DD81065	https://collections.smvk.se/carlotta-em/web/image/zoom/2066711/1034.0018.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066712/thumbnail.jpg
8B66A519FD6C437C9F20754644B063F9	https://collections.smvk.se/carlotta-em/web/image/zoom/2066737/1034.0022.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066738/thumbnail.jpg
7448BD30C4B445D8B2575A4D32037CD4	https://collections.smvk.se/carlotta-em/web/image/zoom/2066741/1034.0024.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066742/thumbnail.jpg
E080C821215144B6B3F5CBAB1ACF3F84	https://collections.smvk.se/carlotta-em/web/image/zoom/2066745/1034.0025.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066746/thumbnail.jpg
0B9942E277E9430AA93D98033DCB9A12	https://collections.smvk.se/carlotta-em/web/image/zoom/2066749/1034.0026.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2066750/thumbnail.jpg
